hex,98-134,97-127,96-121,90-115,85-110,82-104,73-99,7-16,65-91,64-87,62-83,59-78,56-72,50-66,48-62,4-11,39-58,353-523,350-519,35-52,349-514,344-509,343-504,342-498,341-494,336-488,333-483,331-478,33-47,328-473,327-465,325-458,324-453,323-448,320-442,314-437,312-432,310-426,309-420,30-41,3-5,299-415,297-411,295-406,294-402,290-398,288-393,287-386,285-381,284-377,282-373,278-368,274-363,269-358,265-354,263-350,260-345,253-340,252-335,248-332,237-328,236-322,235-316,230-311,225-306,224-303,222-299,22-35,219-293,218-287,217-283,215-279,21-31,204-274,199-267,194-262,187-257,177-252,176-247,170-243,169-237,168-233,166-229,159-224,153-218,149-212,137-207,136-200,134-195,133-189,127-184,126-177,122-167,12-27,111-161,11-21,109-156,106-151,102-146,101-140,random,total
ID147,0,0,0,0,1,0,8,0,0,0,0,0,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,114
ID148,66,13,0,15,62,1,72,0,2,0,1,39,53,7,0,825,22,0,8,52,0,21,35,0,4,27,0,0,1,7,1,1,12,0,6,14,0,0,5,36,0,605,2,386,2001,3,17,2,106,6,0,0,23,6,86,66,0,6,0,0,11,0,44,14,14,55,96,0,535,95,15,39,387,0,20,11,119,1,2,16,29,102,11,3,276,7,105,1,11,12,0,30,13,28,1,36,1,0,2,4,29,17398
ID149,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,13,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,4,1,1,5,0,1,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
ID15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID150,97,5567,2,45,87,2,169,0,1,1,4,77,13,5,0,341,27,0,5,54,0,73,20,0,25,3,0,1,1,8,10,1,28,0,2,29,0,7,0,193,0,336,0,207,2793,0,54,0,17,6,0,1,25,2,64,21,0,17,0,0,22,9,21,3,6,137,68,1,229,375,52,68,370,0,19,3,264,7,0,14,25,78,55,10,195,3,131,7,47,34,0,23,27,31,1,54,0,3,2,0,37,35223
ID151,32,3,0,28,91,0,69,0,0,0,3,17,6,0,2,160,9,0,0,19,0,24,7,0,5,2,0,0,0,3,2,0,20,0,1,10,0,1,0,3,0,68,0,3205,257,0,15,0,14,1,1,0,10,1,53,17,0,2,0,0,8,0,41,0,7,38,75,1,91,23,3,13,93,1,21,52,75,1,0,9,7,10,18,1,221,1,72,0,14,10,1,146,6,8,0,47,0,6,1,0,14,15300
ID152,7,1,6,5,5,0,22,0,0,1,0,16,1,5,0,66,11,0,1,5,0,2,2,0,4,0,0,0,0,1,1,0,5,0,0,4,0,0,0,1,0,30,0,37,118,0,6,0,59,1,0,0,7,1,4,87,0,1,0,0,0,0,2,0,2,8,11,0,19,7,0,7,28,0,2,0,26,0,0,5,2,14,3,0,72,1,18,0,2,1,0,0,0,9,0,4,0,0,0,0,5,2196
ID153,7,0,0,0,15,0,10,0,0,0,0,2,0,0,0,13,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,21,0,1,0,56,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,6,3,0,0,4,0,1,0,10,0,0,0,1,1,0,0,56,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,711
ID154,14,4,0,9,17,0,67,1,0,0,2,10,0,4,0,103,3,0,1,13,0,3,5,0,4,0,0,0,0,4,9,0,8,0,0,10,0,1,0,0,0,1,1,3,23,0,0,0,1,0,0,0,3,0,2,1,0,0,0,0,1,0,14,0,0,19,30,0,21,9,4,3,7,0,2,0,36,0,0,0,1,7,5,0,1010,2,23,0,1,1,0,1,1,0,0,2,0,1,0,0,14,4615
ID155,153,5,2,31,247,0,284,2,1,0,3,47,2,9,1,484,36,5,11,71,2,18,2,0,7,3,29,1,2,12,3,1,29,0,2,26,0,4,0,9,0,7,0,36,45,0,18,0,1,2,0,0,43,1,64,6,0,0,0,2,53,0,128,0,0,29,336,0,95,24,1,76,15,0,18,10,143,2,1,4,10,59,73,0,22390,1,196,1,9,6,0,3,1,7,0,23,0,3,2,4,40,77735
ID156,29,0,0,14,31,1,64,0,0,0,0,6,0,1,0,336,8,0,4,20,0,6,6,0,1,1,0,2,1,1,3,1,8,0,0,0,0,0,0,2,0,1,1,10,6,0,6,0,6,1,0,0,5,2,10,0,0,0,0,0,1,0,12,0,0,13,325,0,18,33,1,10,6,0,6,0,44,0,0,1,4,28,15,0,1321,1,29,1,0,1,1,0,0,4,0,11,0,1,0,1,9,7503
ID157,151,4,0,213,126,0,129,0,7,9,0,15,4,17,1,3861,15,0,10,118,0,24,30,0,8,1,0,0,1,5,3,1,22,0,0,12,0,18,0,1,0,5,0,25,43,1,27,0,0,4,0,0,52,0,33,0,0,1,0,0,1,1,21,3,0,46,594,0,32,51,11,49,10,0,13,7,124,1,0,5,10,27,30,41,659,7,210,11,13,7,0,11,7,9,3,22,0,3,1,27,65,21369
ID158,179,6,7,572,571,0,96,0,7,2,3,28,3,11,2,2754,61,0,6,109,0,46,3,0,13,0,1,0,3,10,6,3,25,0,0,30,0,11,0,1,1,7,2,20,49,0,19,0,1,3,0,0,37,0,34,7,0,1,0,1,7,1,42,2,1,30,268,3,50,76,12,55,9,1,14,56,120,1,0,17,25,99,21,19,434,24,269,14,17,15,0,10,44,8,0,58,15,10,1,14,46,19929
ID159,239,7,0,640,527,0,64,1,2,1,3,49,3,2,8,760,14,0,3,199,1,28,1,0,3,2,0,0,1,3,3,4,17,1,0,14,1,8,2,1,3,13,0,22,38,0,16,0,1,1,0,1,22,0,21,6,0,0,0,1,16,4,31,5,0,20,129,0,68,109,11,17,24,0,6,3,66,1,2,14,18,95,21,12,136,71,384,6,18,13,0,41,62,0,0,27,0,9,1,9,20,12697
ID16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID160,320,5,3,12333,882,1,120,1,8,1,2,36,7,23,2,356,30,0,4,198,0,33,3,0,12,6,0,1,1,15,4,5,44,0,5,24,0,3,0,15,11,2,0,12,60,2,66,0,0,11,0,1,34,1,35,3,0,0,0,0,15,1,41,3,1,34,58,0,49,68,11,53,9,0,29,10,91,0,0,6,16,83,135,30,99,32,87,0,8,1,0,18,19,12,3,35,1,4,1,18,20,47451
ID161,118,2,0,353,137,0,11,0,0,0,0,6,0,0,1,27,3,0,0,97,0,2,1,0,0,0,0,0,1,5,1,0,7,0,0,2,0,4,0,0,0,0,0,1,1,0,1,0,0,4,0,0,2,0,9,0,0,0,0,0,0,0,6,1,0,5,4,0,5,35,0,3,2,0,2,1,5,0,0,1,2,5,5,0,20,3,12,0,0,0,0,1,0,1,0,3,0,0,0,1,3,2775
ID162,1231,13,2,1822,18362,0,205,2,11,4,1,110,21,8,9,482,43,0,3,768,1,47,6,0,14,27,1,1,1,29,5,16,56,0,7,61,0,9,0,3,3,1,2,51,34,4,71,0,0,7,2,0,131,0,246,3,1,3,0,2,58,0,219,10,1,183,130,1,85,196,10,64,25,48,35,5,262,0,0,5,28,508,210,14,291,12,276,8,30,7,1,2,30,8,1,93,2,35,0,13,72,80876
ID163,338,11,1,870,1328,0,127,2,9,4,1,61,6,9,3,244,47,0,6,243,4,35,7,0,9,3,1,0,1,16,9,10,20,0,0,39,0,11,0,2,2,4,3,31,12,8,68,0,0,4,0,0,20,0,77,4,0,1,0,1,15,19,36,7,1,39,57,0,33,110,19,25,16,314,21,0,150,0,1,7,17,121,65,6,104,15,172,1,8,14,0,11,53,3,3,43,0,22,2,38,50,15937
ID164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID171,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,10,0,0,0,0,7,0,0,0,0,2,0,1,1,0,0,0,2,0,56,0,1,0,0,1,302
ID172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,95
ID173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7
ID174,19,8,0,13,44,1,83,0,1,0,1,33,2,1,0,127,13,0,18,13,0,11,0,0,8,0,1,0,2,3,5,2,10,0,0,53,0,12,4,75,0,46,5,18,237,0,33,0,1,0,0,0,73,0,14,10,0,3,0,0,2,1,16,0,0,44,13,0,47,106,20,32,19,1,8,108,133,0,0,17,11,78,25,6,62,6,45,1,26,180,0,8,0,19,0,311,0,1,1,2,31,6916
ID175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ID176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,5,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,2,8,0,0,0,0,0,1,4,0,0,0,3,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,203
ID177,10,2,0,5,7,0,19,0,3,0,0,10,6,0,0,75,5,0,2,9,0,2,9,0,1,0,0,4,3,3,3,0,1,0,0,5,0,1,0,10,0,217,0,26,220,0,1,0,0,0,0,0,4,5,9,13,0,2,0,0,0,0,1,0,0,17,2,0,51,14,16,12,16,0,2,4,61,0,0,3,4,10,0,0,26,0,6,0,6,6,0,0,15,8,0,8,0,1,0,0,5,2487
ID178,0,1,0,0,10,0,6,1,0,0,0,3,5,2,0,13,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,4,44,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,2,0,4,1,0,1,14,0,0,0,6,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,442
ID179,4,0,0,6,0,0,13,0,0,0,0,3,0,0,0,21,0,0,3,2,0,2,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,55,0,10,49,0,8,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,11,6,3,2,11,0,0,0,12,0,0,0,1,3,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,639
ID18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID180,0,1,0,0,6,0,6,0,0,0,0,10,4,1,0,21,5,0,1,0,0,2,3,0,2,0,0,0,0,0,1,0,2,0,0,1,0,2,0,4,0,61,1,5,100,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,4,0,0,3,2,0,32,3,2,4,19,0,4,0,17,0,0,1,5,4,1,0,10,0,2,0,2,0,0,1,0,0,0,0,0,1,0,6,3,962
ID181,28,4,0,28,27,1,83,0,1,0,2,42,13,4,0,157,143,0,5,26,0,5,5,0,5,11,0,2,0,11,1,1,5,0,0,11,0,1,1,20,0,126,0,101,590,0,20,0,19,1,0,0,6,2,130,43,0,1,0,0,2,1,17,0,2,58,24,1,207,31,3,16,7535,0,5,4,117,0,0,3,11,62,8,1,65,0,44,2,67,24,0,48,1,5,0,14,1,2,1,8,29,22069
ID182,66,0,0,3,6,1,29,0,0,0,0,12,3,1,0,42,5,0,3,66,0,7,1,0,0,0,0,1,0,0,0,5,1,0,0,5,0,0,0,2,0,38,1,30,122,0,1,0,16,0,0,0,4,0,0,16,0,0,0,0,0,0,17,0,0,10,5,0,40,7,0,3,45,0,4,1,46,0,0,1,6,6,1,0,58,7,7,0,4,0,0,1,0,0,0,2,0,0,0,0,5,2109
ID183,17,0,1,8,6,0,30,0,0,1,0,7,1,0,0,73,4,0,3,18,0,7,2,0,6,1,0,0,1,1,0,4,0,0,0,5,0,1,0,2,0,32,0,42,147,0,0,0,1530,2,0,0,1,95,2,22,0,0,0,0,1,0,9,0,1,13,26,0,49,9,1,4,44,0,4,1,33,0,0,6,2,11,19,0,142,0,30,0,5,4,0,2,9,1,0,3,0,0,0,3,5,7298
ID184,3,0,0,7,10,0,17,0,0,0,0,6,0,0,0,54,2,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,7,0,1,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,12,0,0,3,24,0,9,0,2,7,3,0,1,1,13,0,0,0,0,2,5,0,211,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1286
ID185,4,19,0,0,2,0,3,0,0,0,0,1,0,2,0,22,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,4,2,102,0,3,0,1,6,1,0,0,0,16,0,0,1,4,0,2,0,215,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1324
ID186,19,24,0,8,4,0,27,0,0,0,0,8,0,0,0,97,3,0,2,15,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,3,0,2,2,0,1,0,0,0,0,5,0,0,1,477,0,36,3,0,7,0,0,4,1,26,0,0,3,0,1,0,0,99,0,14,0,2,0,0,0,0,0,0,49,0,0,0,1,2,2947
ID187,41,0,0,29,35,2,47,0,0,0,4,5,0,0,0,354,0,0,2,32,0,4,8,0,1,0,0,0,1,0,0,1,13,0,2,5,0,13,0,0,0,3,2,4,11,0,5,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,16,49,1,12,643,0,16,20,2,32,2,0,13,1,28,0,0,15,1,4,6,0,157,0,42,2,1,0,0,1,0,1,0,2,0,4,1,1,6,5195
ID188,15,0,0,2,14,0,6,0,0,0,0,0,2,0,0,257,2,0,2,102,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,2,1,0,1,0,0,0,2,3,0,0,0,0,2,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,1402
ID189,36,0,0,15,14,0,6,0,0,0,1,5,0,0,9,344,2,0,4,32,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,0,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,24,0,0,1,19,0,2,1,0,3,2,0,4,0,7,0,0,1,1,1,1,0,25,0,18,0,1,0,0,0,1,0,0,1,0,1,0,1,6,1818
ID19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID190,167,44,0,163,152,0,37,1,2,0,0,36,0,4,0,1237,4,0,4,124,0,6,1,0,1,0,0,0,0,10,6,7,19,0,24,20,0,32,0,5,0,5,0,3,40,0,3,0,0,3,0,0,13,0,17,0,0,0,0,0,1,0,26,0,2,12,46,0,19,36,2,14,5,0,3,1,20,0,0,1,9,9,6,1,96,4,65,1,1,2,0,4,1,2,0,3,0,2,0,26,15,7818
ID191,735,0,0,331,294,0,50,0,0,0,1,16,0,10,1,143,7,0,0,489,0,2,0,0,1,1,0,0,0,8,2,0,4,0,0,2,0,19,0,0,0,1,0,4,7,0,5,0,0,3,0,0,14,0,5,0,0,0,0,0,3,0,7,0,1,15,26,0,22,15,3,11,13,4,21,1,28,0,0,5,1,8,9,4,26,0,30,0,3,1,0,0,1,1,0,4,0,3,0,48,9,7461
ID192,1121,0,0,240,272,0,57,0,1,0,0,6,0,2,0,164,37,0,0,830,14,1,1,0,0,2,0,0,1,0,2,1,9,0,1,2,0,165,0,1,0,0,0,25,2,0,11,0,0,0,0,0,8,0,10,0,0,0,0,0,1,0,14,0,2,17,10,3,7,20,1,7,16,1,15,1,84,0,10,6,6,9,16,2,105,0,58,0,1,1,0,1,2,1,0,5,0,2,0,38,16,10449
ID193,742,4,0,324,372,0,75,0,0,1,2,43,0,2,0,133,5,0,0,596,0,13,0,0,2,1,0,0,0,11,2,5,5,0,0,7,0,1,0,0,0,0,0,4,4,0,9,0,0,2,0,0,9,0,31,0,0,0,0,0,0,1,29,3,1,9,40,0,19,33,0,21,17,8,17,2,60,0,1,25,5,23,20,2,56,8,118,4,2,5,0,1,8,1,0,11,0,1,1,15,24,9067
ID194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
ID202,40,36,3,54,47,1,104,0,8,4,2,38,31,0,0,82,37,0,4,51,2,51,15,0,13,5,16,4,0,4,10,2,0,0,35,189,1,0,0,67,2,14,0,88,38,0,46,0,2,35,0,0,123,6,8,0,1,14,2,1,8,3,16,18,25,120,9,0,64,47,15,31,5,0,29,10,239,8,1,4,17,150,29,6,43,6,49,7,159,53,3,7,10,213,0,12251,0,1,9,0,90,44947
ID203,2,0,0,2,0,0,3,0,0,0,0,1,0,1,0,12,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,3,1,0,0,1,1,0,0,1,0,5,0,0,2,0,0,0,1,7,0,0,0,8,0,82,0,0,0,0,0,456
ID204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,56
